player_id,player_name,feature_season,outcome_season,position,usage_signal,efficiency_signal,development_signal,stability_signal,cohort_signal,role_signal,penalty_signal,wr_signal_score,scoring_version,usage_formula_notes,efficiency_formula_notes,development_formula_notes,stability_formula_notes,cohort_formula_notes,role_formula_notes,penalty_formula_notes
00-0036963,A.St. Brown,2021,2022,WR,22.9167,66.5335,20.6250,85.7139,97.3163,0.0000,35.0000,37.6893,wr_signal_score_role_upside_v1,"0.40*scale(feature_targets_per_game,4.00,10.00)+0.60*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(60.00-feature_finish,0.00,48.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,5.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.60*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.15*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.48,0.95)+0.22*scale(target_share_season_avg,0.10,0.34)+0.18*scale(air_yard_share_season_avg,0.08,0.40)+0.10*scale(routes_consistency_index,0.58,0.95)+0.17*scale(target_earning_index,0.12,0.48)+0.15*scale(opportunity_concentration_score,0.18,0.58)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0036183,K.Wilkerson,2021,2022,WR,26.6667,100.0000,30.0000,0.0000,100.0000,0.0000,83.1818,36.4091,wr_signal_score_role_upside_v1,"0.40*scale(feature_targets_per_game,4.00,10.00)+0.60*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(60.00-feature_finish,0.00,48.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,5.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.60*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.15*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.48,0.95)+0.22*scale(target_share_season_avg,0.10,0.34)+0.18*scale(air_yard_share_season_avg,0.08,0.40)+0.10*scale(routes_consistency_index,0.58,0.95)+0.17*scale(target_earning_index,0.12,0.48)+0.15*scale(opportunity_concentration_score,0.18,0.58)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0033908,C.Kupp,2021,2022,WR,40.0000,92.9781,30.0000,100.0000,0.0000,0.0000,76.2500,32.1015,wr_signal_score_role_upside_v1,"0.40*scale(feature_targets_per_game,4.00,10.00)+0.60*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(60.00-feature_finish,0.00,48.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,5.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.60*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.15*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.48,0.95)+0.22*scale(target_share_season_avg,0.10,0.34)+0.18*scale(air_yard_share_season_avg,0.08,0.40)+0.10*scale(routes_consistency_index,0.58,0.95)+0.17*scale(target_earning_index,0.12,0.48)+0.15*scale(opportunity_concentration_score,0.18,0.58)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0036322,J.Jefferson,2021,2022,WR,38.8233,81.5923,30.0000,100.0000,0.0000,0.0000,61.2500,30.9680,wr_signal_score_role_upside_v1,"0.40*scale(feature_targets_per_game,4.00,10.00)+0.60*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(60.00-feature_finish,0.00,48.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,5.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.60*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.15*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.48,0.95)+0.22*scale(target_share_season_avg,0.10,0.34)+0.18*scale(air_yard_share_season_avg,0.08,0.40)+0.10*scale(routes_consistency_index,0.58,0.95)+0.17*scale(target_earning_index,0.12,0.48)+0.15*scale(opportunity_concentration_score,0.18,0.58)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0031381,D.Adams,2021,2022,WR,40.0000,83.6687,30.0000,93.8889,0.0000,0.0000,72.5000,30.3481,wr_signal_score_role_upside_v1,"0.40*scale(feature_targets_per_game,4.00,10.00)+0.60*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(60.00-feature_finish,0.00,48.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,5.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.60*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.15*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.48,0.95)+0.22*scale(target_share_season_avg,0.10,0.34)+0.18*scale(air_yard_share_season_avg,0.08,0.40)+0.10*scale(routes_consistency_index,0.58,0.95)+0.17*scale(target_earning_index,0.12,0.48)+0.15*scale(opportunity_concentration_score,0.18,0.58)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0035719,D.Samuel,2021,2022,WR,23.7500,100.0000,30.0000,93.8889,0.0000,0.0000,68.7500,30.2611,wr_signal_score_role_upside_v1,"0.40*scale(feature_targets_per_game,4.00,10.00)+0.60*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(60.00-feature_finish,0.00,48.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,5.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.60*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.15*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.48,0.95)+0.22*scale(target_share_season_avg,0.10,0.34)+0.18*scale(air_yard_share_season_avg,0.08,0.40)+0.10*scale(routes_consistency_index,0.58,0.95)+0.17*scale(target_earning_index,0.12,0.48)+0.15*scale(opportunity_concentration_score,0.18,0.58)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0031588,S.Diggs,2021,2022,WR,37.6473,69.1867,30.0000,100.0000,0.0000,0.0000,38.7500,30.1214,wr_signal_score_role_upside_v1,"0.40*scale(feature_targets_per_game,4.00,10.00)+0.60*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(60.00-feature_finish,0.00,48.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,5.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.60*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.15*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.48,0.95)+0.22*scale(target_share_season_avg,0.10,0.34)+0.18*scale(air_yard_share_season_avg,0.08,0.40)+0.10*scale(routes_consistency_index,0.58,0.95)+0.17*scale(target_earning_index,0.12,0.48)+0.15*scale(opportunity_concentration_score,0.18,0.58)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0033040,T.Hill,2021,2022,WR,35.6860,75.7181,30.0000,100.0000,0.0000,0.0000,53.7500,29.9134,wr_signal_score_role_upside_v1,"0.40*scale(feature_targets_per_game,4.00,10.00)+0.60*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(60.00-feature_finish,0.00,48.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,5.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.60*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.15*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.48,0.95)+0.22*scale(target_share_season_avg,0.10,0.34)+0.18*scale(air_yard_share_season_avg,0.08,0.40)+0.10*scale(routes_consistency_index,0.58,0.95)+0.17*scale(target_earning_index,0.12,0.48)+0.15*scale(opportunity_concentration_score,0.18,0.58)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0031408,M.Evans,2021,2022,WR,20.8333,87.7214,30.0000,93.8889,0.0000,0.0000,35.0000,29.7965,wr_signal_score_role_upside_v1,"0.40*scale(feature_targets_per_game,4.00,10.00)+0.60*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(60.00-feature_finish,0.00,48.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,5.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.60*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.15*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.48,0.95)+0.22*scale(target_share_season_avg,0.10,0.34)+0.18*scale(air_yard_share_season_avg,0.08,0.40)+0.10*scale(routes_consistency_index,0.58,0.95)+0.17*scale(target_earning_index,0.12,0.48)+0.15*scale(opportunity_concentration_score,0.18,0.58)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0035216,D.Johnson,2021,2022,WR,40.0000,66.2373,30.0000,93.8889,0.0000,0.0000,42.5000,29.3591,wr_signal_score_role_upside_v1,"0.40*scale(feature_targets_per_game,4.00,10.00)+0.60*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(60.00-feature_finish,0.00,48.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,5.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.60*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.15*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.48,0.95)+0.22*scale(target_share_season_avg,0.10,0.34)+0.18*scale(air_yard_share_season_avg,0.08,0.40)+0.10*scale(routes_consistency_index,0.58,0.95)+0.17*scale(target_earning_index,0.12,0.48)+0.15*scale(opportunity_concentration_score,0.18,0.58)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0030279,K.Allen,2021,2022,WR,38.7500,63.4273,29.3750,93.3389,0.0000,0.0000,35.0000,28.9530,wr_signal_score_role_upside_v1,"0.40*scale(feature_targets_per_game,4.00,10.00)+0.60*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(60.00-feature_finish,0.00,48.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,5.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.60*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.15*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.48,0.95)+0.22*scale(target_share_season_avg,0.10,0.34)+0.18*scale(air_yard_share_season_avg,0.08,0.40)+0.10*scale(routes_consistency_index,0.58,0.95)+0.17*scale(target_earning_index,0.12,0.48)+0.15*scale(opportunity_concentration_score,0.18,0.58)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0036980,E.Moore,2021,2022,WR,20.0000,56.9895,15.6250,32.8833,83.2368,0.0000,35.0000,28.3396,wr_signal_score_role_upside_v1,"0.40*scale(feature_targets_per_game,4.00,10.00)+0.60*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(60.00-feature_finish,0.00,48.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,5.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.60*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.15*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.48,0.95)+0.22*scale(target_share_season_avg,0.10,0.34)+0.18*scale(air_yard_share_season_avg,0.08,0.40)+0.10*scale(routes_consistency_index,0.58,0.95)+0.17*scale(target_earning_index,0.12,0.48)+0.15*scale(opportunity_concentration_score,0.18,0.58)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0033921,C.Godwin,2021,2022,WR,33.8093,76.8437,30.0000,77.2667,0.0000,0.0000,50.0000,28.1620,wr_signal_score_role_upside_v1,"0.40*scale(feature_targets_per_game,4.00,10.00)+0.60*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(60.00-feature_finish,0.00,48.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,5.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.60*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.15*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.48,0.95)+0.22*scale(target_share_season_avg,0.10,0.34)+0.18*scale(air_yard_share_season_avg,0.08,0.40)+0.10*scale(routes_consistency_index,0.58,0.95)+0.17*scale(target_earning_index,0.12,0.48)+0.15*scale(opportunity_concentration_score,0.18,0.58)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0034983,H.Renfrow,2021,2022,WR,23.5293,74.0119,25.6250,99.7750,0.0000,0.0000,35.0000,27.5967,wr_signal_score_role_upside_v1,"0.40*scale(feature_targets_per_game,4.00,10.00)+0.60*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(60.00-feature_finish,0.00,48.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,5.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.60*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.15*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.48,0.95)+0.22*scale(target_share_season_avg,0.10,0.34)+0.18*scale(air_yard_share_season_avg,0.08,0.40)+0.10*scale(routes_consistency_index,0.58,0.95)+0.17*scale(target_earning_index,0.12,0.48)+0.15*scale(opportunity_concentration_score,0.18,0.58)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0033536,M.Williams,2021,2022,WR,27.0833,70.6089,27.5000,90.5389,0.0000,0.0000,35.0000,27.3655,wr_signal_score_role_upside_v1,"0.40*scale(feature_targets_per_game,4.00,10.00)+0.60*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(60.00-feature_finish,0.00,48.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,5.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.60*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.15*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.48,0.95)+0.22*scale(target_share_season_avg,0.10,0.34)+0.18*scale(air_yard_share_season_avg,0.08,0.40)+0.10*scale(routes_consistency_index,0.58,0.95)+0.17*scale(target_earning_index,0.12,0.48)+0.15*scale(opportunity_concentration_score,0.18,0.58)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0032211,T.Lockett,2021,2022,WR,17.9167,81.6826,25.0000,89.2389,0.0000,0.0000,35.0000,26.8333,wr_signal_score_role_upside_v1,"0.40*scale(feature_targets_per_game,4.00,10.00)+0.60*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(60.00-feature_finish,0.00,48.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,5.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.60*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.15*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.48,0.95)+0.22*scale(target_share_season_avg,0.10,0.34)+0.18*scale(air_yard_share_season_avg,0.08,0.40)+0.10*scale(routes_consistency_index,0.58,0.95)+0.17*scale(target_earning_index,0.12,0.48)+0.15*scale(opportunity_concentration_score,0.18,0.58)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0036912,D.Smith,2021,2022,WR,14.1173,51.1436,7.5000,81.4000,69.1283,0.0000,35.0000,26.4641,wr_signal_score_role_upside_v1,"0.40*scale(feature_targets_per_game,4.00,10.00)+0.60*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(60.00-feature_finish,0.00,48.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,5.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.60*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.15*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.48,0.95)+0.22*scale(target_share_season_avg,0.10,0.34)+0.18*scale(air_yard_share_season_avg,0.08,0.40)+0.10*scale(routes_consistency_index,0.58,0.95)+0.17*scale(target_earning_index,0.12,0.48)+0.15*scale(opportunity_concentration_score,0.18,0.58)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0036410,T.Higgins,2021,2022,WR,25.7140,74.2312,28.7500,71.4417,0.0000,0.0000,35.0000,26.4458,wr_signal_score_role_upside_v1,"0.40*scale(feature_targets_per_game,4.00,10.00)+0.60*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(60.00-feature_finish,0.00,48.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,5.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.60*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.15*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.48,0.95)+0.22*scale(target_share_season_avg,0.10,0.34)+0.18*scale(air_yard_share_season_avg,0.08,0.40)+0.10*scale(routes_consistency_index,0.58,0.95)+0.17*scale(target_earning_index,0.12,0.48)+0.15*scale(opportunity_concentration_score,0.18,0.58)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0035640,D.Metcalf,2021,2022,WR,23.9213,66.5070,21.8750,96.0750,0.0000,0.0000,35.0000,25.3455,wr_signal_score_role_upside_v1,"0.40*scale(feature_targets_per_game,4.00,10.00)+0.60*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(60.00-feature_finish,0.00,48.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,5.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.60*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.15*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.48,0.95)+0.22*scale(target_share_season_avg,0.10,0.34)+0.18*scale(air_yard_share_season_avg,0.08,0.40)+0.10*scale(routes_consistency_index,0.58,0.95)+0.17*scale(target_earning_index,0.12,0.48)+0.15*scale(opportunity_concentration_score,0.18,0.58)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0036358,C.Lamb,2021,2022,WR,23.3333,68.7353,23.1250,87.0889,0.0000,0.0000,35.0000,25.1523,wr_signal_score_role_upside_v1,"0.40*scale(feature_targets_per_game,4.00,10.00)+0.60*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(60.00-feature_finish,0.00,48.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,5.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.60*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.15*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.48,0.95)+0.22*scale(target_share_season_avg,0.10,0.34)+0.18*scale(air_yard_share_season_avg,0.08,0.40)+0.10*scale(routes_consistency_index,0.58,0.95)+0.17*scale(target_earning_index,0.12,0.48)+0.15*scale(opportunity_concentration_score,0.18,0.58)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0030035,A.Thielen,2021,2022,WR,22.0513,77.2244,26.8750,60.5056,0.0000,0.0000,35.0000,24.9781,wr_signal_score_role_upside_v1,"0.40*scale(feature_targets_per_game,4.00,10.00)+0.60*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(60.00-feature_finish,0.00,48.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,5.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.60*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.15*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.48,0.95)+0.22*scale(target_share_season_avg,0.10,0.34)+0.18*scale(air_yard_share_season_avg,0.08,0.40)+0.10*scale(routes_consistency_index,0.58,0.95)+0.17*scale(target_earning_index,0.12,0.48)+0.15*scale(opportunity_concentration_score,0.18,0.58)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0031236,B.Cooks,2021,2022,WR,29.1667,61.1099,22.5000,86.8389,0.0000,0.0000,35.0000,24.8247,wr_signal_score_role_upside_v1,"0.40*scale(feature_targets_per_game,4.00,10.00)+0.60*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(60.00-feature_finish,0.00,48.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,5.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.60*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.15*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.48,0.95)+0.22*scale(target_share_season_avg,0.10,0.34)+0.18*scale(air_yard_share_season_avg,0.08,0.40)+0.10*scale(routes_consistency_index,0.58,0.95)+0.17*scale(target_earning_index,0.12,0.48)+0.15*scale(opportunity_concentration_score,0.18,0.58)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
