player_id,player_name,feature_season,outcome_season,position,usage_signal,efficiency_signal,development_signal,stability_signal,cohort_signal,role_signal,penalty_signal,wr_signal_score,scoring_version,usage_formula_notes,efficiency_formula_notes,development_formula_notes,stability_formula_notes,cohort_formula_notes,role_formula_notes,penalty_formula_notes
00-0032543,A.Erickson,2020,2021,WR,0.0000,17.1278,0.0000,8.3333,0.0000,0.0000,21.3636,2.5737,wr_signal_score_usage_heavy_v1,"0.65*scale(feature_targets_per_game,4.50,11.00)+0.35*scale(feature_target_share,0.12,0.30)","0.45*scale(feature_ppg_per_target,0.80,2.50)+0.55*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.75*scale(feature_games_played,8.00,17.00)+0.25*scale(feature_total_ppr,80.00,260.00)","0.50*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.30*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.50*scale(12.00-feature_finish,0.00,12.00)+0.35*scale(11.00-feature_games_played,0.00,11.00)+0.15*scale(0.14-feature_target_share,0.00,0.14)"
00-0036398,J.Hightower,2020,2021,WR,0.0000,5.1116,0.0000,16.6667,0.0000,0.0000,18.1818,2.4940,wr_signal_score_usage_heavy_v1,"0.65*scale(feature_targets_per_game,4.50,11.00)+0.35*scale(feature_target_share,0.12,0.30)","0.45*scale(feature_ppg_per_target,0.80,2.50)+0.55*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.75*scale(feature_games_played,8.00,17.00)+0.25*scale(feature_total_ppr,80.00,260.00)","0.50*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.30*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.50*scale(12.00-feature_finish,0.00,12.00)+0.35*scale(11.00-feature_games_played,0.00,11.00)+0.15*scale(0.14-feature_target_share,0.00,0.14)"
00-0034426,J.Wims,2020,2021,WR,0.0000,16.3245,0.0000,8.3333,0.0000,0.0000,21.3636,2.4532,wr_signal_score_usage_heavy_v1,"0.65*scale(feature_targets_per_game,4.50,11.00)+0.35*scale(feature_target_share,0.12,0.30)","0.45*scale(feature_ppg_per_target,0.80,2.50)+0.55*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.75*scale(feature_games_played,8.00,17.00)+0.25*scale(feature_total_ppr,80.00,260.00)","0.50*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.30*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.50*scale(12.00-feature_finish,0.00,12.00)+0.35*scale(11.00-feature_games_played,0.00,11.00)+0.15*scale(0.14-feature_target_share,0.00,0.14)"
00-0027902,D.Bryant,2020,2021,WR,0.0000,33.4492,0.0000,0.0000,0.0000,0.0000,37.2727,2.4083,wr_signal_score_usage_heavy_v1,"0.65*scale(feature_targets_per_game,4.50,11.00)+0.35*scale(feature_target_share,0.12,0.30)","0.45*scale(feature_ppg_per_target,0.80,2.50)+0.55*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.75*scale(feature_games_played,8.00,17.00)+0.25*scale(feature_total_ppr,80.00,260.00)","0.50*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.30*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.50*scale(12.00-feature_finish,0.00,12.00)+0.35*scale(11.00-feature_games_played,0.00,11.00)+0.15*scale(0.14-feature_target_share,0.00,0.14)"
00-0035006,O.Johnson,2020,2021,WR,0.0000,27.4458,0.0000,0.0000,0.0000,0.0000,24.5454,2.3987,wr_signal_score_usage_heavy_v1,"0.65*scale(feature_targets_per_game,4.50,11.00)+0.35*scale(feature_target_share,0.12,0.30)","0.45*scale(feature_ppg_per_target,0.80,2.50)+0.55*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.75*scale(feature_games_played,8.00,17.00)+0.25*scale(feature_total_ppr,80.00,260.00)","0.50*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.30*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.50*scale(12.00-feature_finish,0.00,12.00)+0.35*scale(11.00-feature_games_played,0.00,11.00)+0.15*scale(0.14-feature_target_share,0.00,0.14)"
00-0029632,M.Sanu,2020,2021,WR,0.0000,28.6620,0.0000,0.0000,0.0000,0.0000,27.7273,2.3584,wr_signal_score_usage_heavy_v1,"0.65*scale(feature_targets_per_game,4.50,11.00)+0.35*scale(feature_target_share,0.12,0.30)","0.45*scale(feature_ppg_per_target,0.80,2.50)+0.55*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.75*scale(feature_games_played,8.00,17.00)+0.25*scale(feature_total_ppr,80.00,260.00)","0.50*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.30*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.50*scale(12.00-feature_finish,0.00,12.00)+0.35*scale(11.00-feature_games_played,0.00,11.00)+0.15*scale(0.14-feature_target_share,0.00,0.14)"
00-0032464,K.Raymond,2020,2021,WR,0.0000,27.1765,0.0000,0.0000,0.0000,0.0000,24.5454,2.3583,wr_signal_score_usage_heavy_v1,"0.65*scale(feature_targets_per_game,4.50,11.00)+0.35*scale(feature_target_share,0.12,0.30)","0.45*scale(feature_ppg_per_target,0.80,2.50)+0.55*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.75*scale(feature_games_played,8.00,17.00)+0.25*scale(feature_total_ppr,80.00,260.00)","0.50*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.30*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.50*scale(12.00-feature_finish,0.00,12.00)+0.35*scale(11.00-feature_games_played,0.00,11.00)+0.15*scale(0.14-feature_target_share,0.00,0.14)"
00-0033386,C.Hollister,2020,2021,WR,0.0000,37.0588,0.0000,0.0000,0.0000,0.0000,46.8182,2.2815,wr_signal_score_usage_heavy_v1,"0.65*scale(feature_targets_per_game,4.50,11.00)+0.35*scale(feature_target_share,0.12,0.30)","0.45*scale(feature_ppg_per_target,0.80,2.50)+0.55*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.75*scale(feature_games_played,8.00,17.00)+0.25*scale(feature_total_ppr,80.00,260.00)","0.50*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.30*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.50*scale(12.00-feature_finish,0.00,12.00)+0.35*scale(11.00-feature_games_played,0.00,11.00)+0.15*scale(0.14-feature_target_share,0.00,0.14)"
00-0033367,C.Board,2020,2021,WR,0.0000,14.2275,0.0000,8.3333,0.0000,0.0000,21.3636,2.1387,wr_signal_score_usage_heavy_v1,"0.65*scale(feature_targets_per_game,4.50,11.00)+0.35*scale(feature_target_share,0.12,0.30)","0.45*scale(feature_ppg_per_target,0.80,2.50)+0.55*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.75*scale(feature_games_played,8.00,17.00)+0.25*scale(feature_total_ppr,80.00,260.00)","0.50*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.30*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.50*scale(12.00-feature_finish,0.00,12.00)+0.35*scale(11.00-feature_games_played,0.00,11.00)+0.15*scale(0.14-feature_target_share,0.00,0.14)"
00-0029137,A.Jeffery,2020,2021,WR,0.0000,26.6753,0.0000,0.0000,0.0000,0.0000,27.7273,2.0604,wr_signal_score_usage_heavy_v1,"0.65*scale(feature_targets_per_game,4.50,11.00)+0.35*scale(feature_target_share,0.12,0.30)","0.45*scale(feature_ppg_per_target,0.80,2.50)+0.55*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.75*scale(feature_games_played,8.00,17.00)+0.25*scale(feature_total_ppr,80.00,260.00)","0.50*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.30*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.50*scale(12.00-feature_finish,0.00,12.00)+0.35*scale(11.00-feature_games_played,0.00,11.00)+0.15*scale(0.14-feature_target_share,0.00,0.14)"
00-0033481,M.Kemp,2020,2021,WR,0.0000,34.4118,0.0000,0.0000,0.0000,0.0000,46.8182,1.8845,wr_signal_score_usage_heavy_v1,"0.65*scale(feature_targets_per_game,4.50,11.00)+0.35*scale(feature_target_share,0.12,0.30)","0.45*scale(feature_ppg_per_target,0.80,2.50)+0.55*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.75*scale(feature_games_played,8.00,17.00)+0.25*scale(feature_total_ppr,80.00,260.00)","0.50*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.30*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.50*scale(12.00-feature_finish,0.00,12.00)+0.35*scale(11.00-feature_games_played,0.00,11.00)+0.15*scale(0.14-feature_target_share,0.00,0.14)"
00-0028411,D.Inman,2020,2021,WR,0.0000,25.4101,0.0000,0.0000,0.0000,0.0000,27.7273,1.8706,wr_signal_score_usage_heavy_v1,"0.65*scale(feature_targets_per_game,4.50,11.00)+0.35*scale(feature_target_share,0.12,0.30)","0.45*scale(feature_ppg_per_target,0.80,2.50)+0.55*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.75*scale(feature_games_played,8.00,17.00)+0.25*scale(feature_total_ppr,80.00,260.00)","0.50*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.30*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.50*scale(12.00-feature_finish,0.00,12.00)+0.35*scale(11.00-feature_games_played,0.00,11.00)+0.15*scale(0.14-feature_target_share,0.00,0.14)"
00-0033591,N.Brown,2020,2021,WR,0.0000,11.6908,0.0000,8.3333,0.0000,0.0000,21.3636,1.7582,wr_signal_score_usage_heavy_v1,"0.65*scale(feature_targets_per_game,4.50,11.00)+0.35*scale(feature_target_share,0.12,0.30)","0.45*scale(feature_ppg_per_target,0.80,2.50)+0.55*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.75*scale(feature_games_played,8.00,17.00)+0.25*scale(feature_total_ppr,80.00,260.00)","0.50*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.30*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.50*scale(12.00-feature_finish,0.00,12.00)+0.35*scale(11.00-feature_games_played,0.00,11.00)+0.15*scale(0.14-feature_target_share,0.00,0.14)"
00-0034854,K.Hodge,2020,2021,WR,0.0000,23.9787,0.0000,0.0000,0.0000,0.0000,27.7273,1.6559,wr_signal_score_usage_heavy_v1,"0.65*scale(feature_targets_per_game,4.50,11.00)+0.35*scale(feature_target_share,0.12,0.30)","0.45*scale(feature_ppg_per_target,0.80,2.50)+0.55*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.75*scale(feature_games_played,8.00,17.00)+0.25*scale(feature_total_ppr,80.00,260.00)","0.50*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.30*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.50*scale(12.00-feature_finish,0.00,12.00)+0.35*scale(11.00-feature_games_played,0.00,11.00)+0.15*scale(0.14-feature_target_share,0.00,0.14)"
00-0035246,J.Arcega-Whiteside,2020,2021,WR,0.0000,26.8015,0.0000,0.0000,0.0000,0.0000,34.0909,1.6339,wr_signal_score_usage_heavy_v1,"0.65*scale(feature_targets_per_game,4.50,11.00)+0.35*scale(feature_target_share,0.12,0.30)","0.45*scale(feature_ppg_per_target,0.80,2.50)+0.55*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.75*scale(feature_games_played,8.00,17.00)+0.25*scale(feature_total_ppr,80.00,260.00)","0.50*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.30*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.50*scale(12.00-feature_finish,0.00,12.00)+0.35*scale(11.00-feature_games_played,0.00,11.00)+0.15*scale(0.14-feature_target_share,0.00,0.14)"
00-0035590,R.Ridley,2020,2021,WR,0.0000,31.1029,0.0000,0.0000,0.0000,0.0000,43.6364,1.6109,wr_signal_score_usage_heavy_v1,"0.65*scale(feature_targets_per_game,4.50,11.00)+0.35*scale(feature_target_share,0.12,0.30)","0.45*scale(feature_ppg_per_target,0.80,2.50)+0.55*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.75*scale(feature_games_played,8.00,17.00)+0.25*scale(feature_total_ppr,80.00,260.00)","0.50*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.30*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.50*scale(12.00-feature_finish,0.00,12.00)+0.35*scale(11.00-feature_games_played,0.00,11.00)+0.15*scale(0.14-feature_target_share,0.00,0.14)"
00-0036219,M.Callaway,2020,2021,WR,0.0000,25.1066,0.0000,0.0000,0.0000,0.0000,30.9091,1.6024,wr_signal_score_usage_heavy_v1,"0.65*scale(feature_targets_per_game,4.50,11.00)+0.35*scale(feature_target_share,0.12,0.30)","0.45*scale(feature_ppg_per_target,0.80,2.50)+0.55*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.75*scale(feature_games_played,8.00,17.00)+0.25*scale(feature_total_ppr,80.00,260.00)","0.50*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.30*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.50*scale(12.00-feature_finish,0.00,12.00)+0.35*scale(11.00-feature_games_played,0.00,11.00)+0.15*scale(0.14-feature_target_share,0.00,0.14)"
00-0028237,C.Hogan,2020,2021,WR,7.0000,5.0905,0.0000,0.0000,0.0000,0.0000,34.0909,1.5272,wr_signal_score_usage_heavy_v1,"0.65*scale(feature_targets_per_game,4.50,11.00)+0.35*scale(feature_target_share,0.12,0.30)","0.45*scale(feature_ppg_per_target,0.80,2.50)+0.55*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.75*scale(feature_games_played,8.00,17.00)+0.25*scale(feature_total_ppr,80.00,260.00)","0.50*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.30*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.50*scale(12.00-feature_finish,0.00,12.00)+0.35*scale(11.00-feature_games_played,0.00,11.00)+0.15*scale(0.14-feature_target_share,0.00,0.14)"
00-0030085,K.Stills,2020,2021,WR,0.0000,22.5694,0.0000,0.0000,0.0000,0.0000,27.7273,1.4445,wr_signal_score_usage_heavy_v1,"0.65*scale(feature_targets_per_game,4.50,11.00)+0.35*scale(feature_target_share,0.12,0.30)","0.45*scale(feature_ppg_per_target,0.80,2.50)+0.55*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.75*scale(feature_games_played,8.00,17.00)+0.25*scale(feature_total_ppr,80.00,260.00)","0.50*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.30*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.50*scale(12.00-feature_finish,0.00,12.00)+0.35*scale(11.00-feature_games_played,0.00,11.00)+0.15*scale(0.14-feature_target_share,0.00,0.14)"
00-0036271,Q.Watkins,2020,2021,WR,0.0000,26.8778,0.0000,0.0000,0.0000,0.0000,37.2727,1.4226,wr_signal_score_usage_heavy_v1,"0.65*scale(feature_targets_per_game,4.50,11.00)+0.35*scale(feature_target_share,0.12,0.30)","0.45*scale(feature_ppg_per_target,0.80,2.50)+0.55*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.75*scale(feature_games_played,8.00,17.00)+0.25*scale(feature_total_ppr,80.00,260.00)","0.50*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.30*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.50*scale(12.00-feature_finish,0.00,12.00)+0.35*scale(11.00-feature_games_played,0.00,11.00)+0.15*scale(0.14-feature_target_share,0.00,0.14)"
00-0033006,J.Mickens,2020,2021,WR,5.0000,14.5392,0.0000,0.0000,0.0000,0.0000,43.6364,1.3763,wr_signal_score_usage_heavy_v1,"0.65*scale(feature_targets_per_game,4.50,11.00)+0.35*scale(feature_target_share,0.12,0.30)","0.45*scale(feature_ppg_per_target,0.80,2.50)+0.55*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.75*scale(feature_games_played,8.00,17.00)+0.25*scale(feature_total_ppr,80.00,260.00)","0.50*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.30*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.50*scale(12.00-feature_finish,0.00,12.00)+0.35*scale(11.00-feature_games_played,0.00,11.00)+0.15*scale(0.14-feature_target_share,0.00,0.14)"
00-0035639,P.Campbell,2020,2021,WR,0.0000,28.2463,0.0000,0.0000,0.0000,0.0000,43.6364,1.1824,wr_signal_score_usage_heavy_v1,"0.65*scale(feature_targets_per_game,4.50,11.00)+0.35*scale(feature_target_share,0.12,0.30)","0.45*scale(feature_ppg_per_target,0.80,2.50)+0.55*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.75*scale(feature_games_played,8.00,17.00)+0.25*scale(feature_total_ppr,80.00,260.00)","0.50*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.30*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,24.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.50*scale(12.00-feature_finish,0.00,12.00)+0.35*scale(11.00-feature_games_played,0.00,11.00)+0.15*scale(0.14-feature_target_share,0.00,0.14)"
