player_id,player_name,feature_season,outcome_season,position,usage_signal,efficiency_signal,development_signal,stability_signal,cohort_signal,role_signal,penalty_signal,wr_signal_score,scoring_version,usage_formula_notes,efficiency_formula_notes,development_formula_notes,stability_formula_notes,cohort_formula_notes,role_formula_notes,penalty_formula_notes
00-0036439,T.Cleveland,2020,2021,WR,0.0000,20.0000,0.0000,0.0000,0.0000,0.0000,45.9091,0.8455,wr_signal_score_cohort_upside_v1,"0.45*scale(feature_targets_per_game,4.00,10.00)+0.55*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(48.00-feature_finish,0.00,36.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.65*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.20*scale(expected_finish_from_cohort-feature_finish,0.00,42.00)+0.15*scale(cohort_player_count,1.00,16.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0030525,T.Austin,2020,2021,WR,0.0000,21.1755,0.0000,0.0000,0.0000,0.0000,49.5455,0.8389,wr_signal_score_cohort_upside_v1,"0.45*scale(feature_targets_per_game,4.00,10.00)+0.55*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(48.00-feature_finish,0.00,36.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.65*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.20*scale(expected_finish_from_cohort-feature_finish,0.00,42.00)+0.15*scale(cohort_player_count,1.00,16.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0034081,S.Mitchell,2020,2021,WR,0.0000,20.2935,0.0000,0.0000,0.0000,0.0000,49.5455,0.6801,wr_signal_score_cohort_upside_v1,"0.45*scale(feature_targets_per_game,4.00,10.00)+0.55*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(48.00-feature_finish,0.00,36.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.65*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.20*scale(expected_finish_from_cohort-feature_finish,0.00,42.00)+0.15*scale(cohort_player_count,1.00,16.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0033839,D.Westbrook,2020,2021,WR,0.0000,21.1765,0.0000,0.0000,0.0000,0.0000,53.1818,0.6209,wr_signal_score_cohort_upside_v1,"0.45*scale(feature_targets_per_game,4.00,10.00)+0.55*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(48.00-feature_finish,0.00,36.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.65*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.20*scale(expected_finish_from_cohort-feature_finish,0.00,42.00)+0.15*scale(cohort_player_count,1.00,16.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0036382,K.Hill,2020,2021,WR,0.0000,17.6471,0.0000,0.0000,0.0000,0.0000,45.9091,0.4219,wr_signal_score_cohort_upside_v1,"0.45*scale(feature_targets_per_game,4.00,10.00)+0.55*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(48.00-feature_finish,0.00,36.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.65*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.20*scale(expected_finish_from_cohort-feature_finish,0.00,42.00)+0.15*scale(cohort_player_count,1.00,16.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0035864,K.Hinton,2020,2021,WR,0.0000,0.0000,14.5950,0.0000,0.0000,0.0000,53.1818,0.3119,wr_signal_score_cohort_upside_v1,"0.45*scale(feature_targets_per_game,4.00,10.00)+0.55*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(48.00-feature_finish,0.00,36.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.65*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.20*scale(expected_finish_from_cohort-feature_finish,0.00,42.00)+0.15*scale(cohort_player_count,1.00,16.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0028237,C.Hogan,2020,2021,WR,9.0000,6.7873,0.0000,0.0000,0.0000,0.0000,45.9091,0.2672,wr_signal_score_cohort_upside_v1,"0.45*scale(feature_targets_per_game,4.00,10.00)+0.55*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(48.00-feature_finish,0.00,36.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.65*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.20*scale(expected_finish_from_cohort-feature_finish,0.00,42.00)+0.15*scale(cohort_player_count,1.00,16.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0036398,J.Hightower,2020,2021,WR,0.0000,6.8154,0.0000,12.2222,0.0000,0.0000,36.8182,-0.0045,wr_signal_score_cohort_upside_v1,"0.45*scale(feature_targets_per_game,4.00,10.00)+0.55*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(48.00-feature_finish,0.00,36.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.65*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.20*scale(expected_finish_from_cohort-feature_finish,0.00,42.00)+0.15*scale(cohort_player_count,1.00,16.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0035181,D.Shepherd,2020,2021,WR,0.0000,14.1187,0.0000,0.0000,0.0000,0.0000,44.0909,-0.1041,wr_signal_score_cohort_upside_v1,"0.45*scale(feature_targets_per_game,4.00,10.00)+0.55*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(48.00-feature_finish,0.00,36.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.65*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.20*scale(expected_finish_from_cohort-feature_finish,0.00,42.00)+0.15*scale(cohort_player_count,1.00,16.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0034653,D.Burnett,2020,2021,WR,0.0000,15.0000,0.0000,0.0000,0.0000,0.0000,53.1818,-0.4909,wr_signal_score_cohort_upside_v1,"0.45*scale(feature_targets_per_game,4.00,10.00)+0.55*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(48.00-feature_finish,0.00,36.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.65*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.20*scale(expected_finish_from_cohort-feature_finish,0.00,42.00)+0.15*scale(cohort_player_count,1.00,16.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0031166,S.Roberts,2020,2021,WR,0.0000,13.5294,0.0000,0.0000,0.0000,0.0000,49.5455,-0.5374,wr_signal_score_cohort_upside_v1,"0.45*scale(feature_targets_per_game,4.00,10.00)+0.55*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(48.00-feature_finish,0.00,36.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.65*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.20*scale(expected_finish_from_cohort-feature_finish,0.00,42.00)+0.15*scale(cohort_player_count,1.00,16.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0025396,T.Ginn,2020,2021,WR,0.0000,12.9412,0.0000,0.0000,0.0000,0.0000,49.5455,-0.6433,wr_signal_score_cohort_upside_v1,"0.45*scale(feature_targets_per_game,4.00,10.00)+0.55*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(48.00-feature_finish,0.00,36.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.65*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.20*scale(expected_finish_from_cohort-feature_finish,0.00,42.00)+0.15*scale(cohort_player_count,1.00,16.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0035510,J.Smith,2020,2021,WR,4.6875,3.9110,0.0000,0.0000,0.0000,0.0000,40.4545,-0.7858,wr_signal_score_cohort_upside_v1,"0.45*scale(feature_targets_per_game,4.00,10.00)+0.55*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(48.00-feature_finish,0.00,36.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.65*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.20*scale(expected_finish_from_cohort-feature_finish,0.00,42.00)+0.15*scale(cohort_player_count,1.00,16.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0036182,N.Westbrook-Ikhine,2020,2021,WR,0.0000,8.3824,0.0000,0.0000,0.0000,0.0000,40.4545,-0.9184,wr_signal_score_cohort_upside_v1,"0.45*scale(feature_targets_per_game,4.00,10.00)+0.55*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(48.00-feature_finish,0.00,36.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.65*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.20*scale(expected_finish_from_cohort-feature_finish,0.00,42.00)+0.15*scale(cohort_player_count,1.00,16.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0034054,R.Cracraft,2020,2021,WR,0.0000,11.3725,0.0000,0.0000,0.0000,0.0000,49.5455,-0.9257,wr_signal_score_cohort_upside_v1,"0.45*scale(feature_targets_per_game,4.00,10.00)+0.55*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(48.00-feature_finish,0.00,36.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.65*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.20*scale(expected_finish_from_cohort-feature_finish,0.00,42.00)+0.15*scale(cohort_player_count,1.00,16.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0034317,K.Kirkwood,2020,2021,WR,0.0000,12.3529,0.0000,0.0000,0.0000,0.0000,53.1818,-0.9674,wr_signal_score_cohort_upside_v1,"0.45*scale(feature_targets_per_game,4.00,10.00)+0.55*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(48.00-feature_finish,0.00,36.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.65*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.20*scale(expected_finish_from_cohort-feature_finish,0.00,42.00)+0.15*scale(cohort_player_count,1.00,16.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0035313,T.Godwin,2020,2021,WR,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,51.3636,-1.2818,wr_signal_score_cohort_upside_v1,"0.45*scale(feature_targets_per_game,4.00,10.00)+0.55*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(48.00-feature_finish,0.00,36.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.65*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.20*scale(expected_finish_from_cohort-feature_finish,0.00,42.00)+0.15*scale(cohort_player_count,1.00,16.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0034273,D.Ratley,2020,2021,WR,0.0000,8.1176,0.0000,0.0000,0.0000,0.0000,45.9091,-1.2934,wr_signal_score_cohort_upside_v1,"0.45*scale(feature_targets_per_game,4.00,10.00)+0.55*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(48.00-feature_finish,0.00,36.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.65*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.20*scale(expected_finish_from_cohort-feature_finish,0.00,42.00)+0.15*scale(cohort_player_count,1.00,16.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0034772,A.Callaway,2020,2021,WR,0.0000,7.0597,0.0000,0.0000,0.0000,0.0000,49.5455,-1.7020,wr_signal_score_cohort_upside_v1,"0.45*scale(feature_targets_per_game,4.00,10.00)+0.55*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(48.00-feature_finish,0.00,36.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.65*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.20*scale(expected_finish_from_cohort-feature_finish,0.00,42.00)+0.15*scale(cohort_player_count,1.00,16.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0032881,T.Lewis,2020,2021,WR,0.0000,5.8823,0.0000,0.0000,0.0000,0.0000,47.7273,-1.8048,wr_signal_score_cohort_upside_v1,"0.45*scale(feature_targets_per_game,4.00,10.00)+0.55*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(48.00-feature_finish,0.00,36.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.65*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.20*scale(expected_finish_from_cohort-feature_finish,0.00,42.00)+0.15*scale(cohort_player_count,1.00,16.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0033215,C.Grayson,2020,2021,WR,0.0000,0.0000,5.2500,0.0000,0.0000,0.0000,51.3636,-1.8218,wr_signal_score_cohort_upside_v1,"0.45*scale(feature_targets_per_game,4.00,10.00)+0.55*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(48.00-feature_finish,0.00,36.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.65*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.20*scale(expected_finish_from_cohort-feature_finish,0.00,42.00)+0.15*scale(cohort_player_count,1.00,16.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
00-0033474,G.Dieter,2020,2021,WR,0.0000,7.0588,0.0000,0.0000,0.0000,0.0000,53.1818,-1.9203,wr_signal_score_cohort_upside_v1,"0.45*scale(feature_targets_per_game,4.00,10.00)+0.55*scale(feature_target_share,0.12,0.30)","0.60*scale(feature_ppg_per_target,0.80,2.50)+0.40*scale(feature_ppg,6.00,18.00)","0.30*scale(48.00-feature_finish,0.00,36.00)+0.70*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.55*scale(feature_games_played,8.00,17.00)+0.45*scale(feature_total_ppr,80.00,260.00)","0.65*scale(feature_ppg_minus_cohort_expected,0.00,7.00)+0.20*scale(expected_finish_from_cohort-feature_finish,0.00,42.00)+0.15*scale(cohort_player_count,1.00,16.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.45*scale(12.00-feature_finish,0.00,12.00)+0.20*scale(11.00-feature_games_played,0.00,11.00)+0.35*scale(0.14-feature_target_share,0.00,0.14)"
